"","L2/3","Oligo_1","AST-PP","OPC_1","L4_1","IN-VIP","L4_2","IN-PV","Neu-NRGN-II","Oligo_2","Microglia","IN-SST","L5/6-CC","IN-SV2C","L5/6_1","Endothelial","L5/6_2","OPC_2"
"AC116362.1",-0.0931444832543841,0.341179481705262,-0.0844340473252513,-0.118433346062688,-0.0153461957900968,0.0355551940298711,-0.0886109523339969,-0.0676238522684399,-0.170512981534026,0.31522630268284,-0.127090368928136,-0.0842968571515585,-0.129370630536197,0.0188542035291145,-0.122238748371387,-0.133629656488975,-0.136990967931175,-0.18389661965742
"AGMO",-0.123838586345833,0.326131183320716,-0.0661482136824444,0.36728906990364,-0.129234218766139,-0.112132871366817,-0.118503482743149,-0.134846877752337,-0.149964320372433,0.249391670071578,-0.129300180566429,-0.136317013791214,-0.126248507366882,-0.132336571496948,-0.125787641713686,-0.059201025342538,-0.13293855619367,0.16262814106985
"LINC01445",-0.0946964235997959,0.407778348808577,-0.10976245853063,-0.0997890678789255,-0.0838315540361288,-0.106470222231466,-0.0998102097791912,-0.110982274534905,-0.11405920600822,0.350993782558127,-0.0888256048411215,-0.110735900087333,-0.110588923796699,-0.111956249232645,-0.104389198216974,-0.103892812676062,-0.0994208481868541,-0.0991526550453868
"AC069228.1",0.332179635094199,0.0335844804026661,-0.407140519830954,0.0242038890381945,0.209005719576222,-0.0516552334262275,0.0884698360293849,0.209879299847151,-0.452741553819791,-0.0283084657410661,-0.439733509271885,-0.205067315919091,0.117672561666129,-0.186136947209648,0.00320024268125208,-0.434115340014955,0.0262867195177692,-0.0768226619276931
"ADAMTSL3",-0.0724764458530155,0.181352643972037,-0.189308717046542,-0.269884684883824,-0.104575955893145,-0.0128764536196812,-0.117605002308592,-0.205946883620915,-0.286158800096914,0.333041765273289,-0.274924272719507,0.726809474959358,0.00136258080730239,1.04450543798548,0.21521586716522,-0.0363059912386487,0.504187374079223,-0.234434614671504
"PROX1-AS1",-0.174150576542694,0.198170923296289,-0.182590947354588,0.00203979115986322,-0.147349424768425,1.00630035994929,-0.181826866634743,-0.181765992856968,-0.184500460309233,0.344725333519269,-0.165397287447334,-0.186171873120166,-0.171998027659951,0.398924562285977,-0.180570537585219,-0.166645985726655,-0.174284175624338,-0.129834234934226
"CHODL",0.0175621169531316,0.183045379082839,-0.113011236889718,-0.0651347207190171,0.187548472711046,-0.101471369887357,-0.094636893005859,-0.138369409225345,-0.152331891108031,0.331441890095445,-0.112912217436435,-0.118212675171051,-0.0712501387779731,-0.142256780027441,-0.0995153138353175,0.00919677813304058,-0.112573691400023,-0.0836804461995537
"SPARC",-0.028825951331464,0.188918449823632,-0.104292995289146,0.12894838035608,-0.181488031733436,-0.141926409042218,-0.126906800698179,-0.164800743951371,0.121550752240091,0.0954977771698292,-0.165852142419988,-0.109569723518673,-0.175238206677272,-0.0414401263647901,-0.00379643881441105,1.96704934483811,-0.178256989272748,0.279448183841727
"ELOVL7",0.00615576761277489,0.199078139633574,-0.244143464141935,-0.178159756170923,-0.0991914612399543,-0.133287246315495,-0.0459317528775466,0.0936815324774718,-0.21546634537628,0.355681001123911,-0.236745978594111,-0.0613824573217412,0.129631085653007,-0.123837750838386,0.0445155059713651,1.94430411833264,-0.0725167427010728,-0.180696599418988
"AP000282.1",-0.154022118208744,0.28532435298677,0.085702056348965,0.0908621301938503,-0.152252280430682,-0.10077473195,-0.157377268166482,-0.0932796015318683,-0.171283615512484,0.662882761292792,-0.134912677117169,-0.158965805633208,-0.156299280166912,-0.150429295143915,-0.153074809488553,-0.154174696379627,-0.124117463321225,0.204825370898425
"AC113414.1",-0.0729863015118064,0.0982305574699491,0.378593833556495,-0.119712928634534,0.000283513890387596,-0.107538614963717,-0.0205843661556177,-0.148955762230753,-0.242352019558023,0.16881954794134,-0.122227255356272,-0.165527720646509,-0.11738122008377,-0.12128763888054,0.178149206096049,-0.204663839100775,0.276717730006519,-0.185045379763768
"IFNG-AS1",-0.116059737301999,0.21137219728958,-0.122637898764364,-0.125276461779572,-0.117500167691822,-0.115119624995822,-0.0893408233844373,-0.115592424078001,-0.119267512138211,0.429673103478627,-0.0908810207545768,-0.120056977178865,-0.111033835820498,-0.124159967678276,0.180646896020056,-0.0966725618739227,4.41594517030595,-0.0452666774055791
"TUBB4A",0.0989675879992409,0.228491507974324,-0.400805122674558,-0.358760363693588,0.0589241116436805,-0.239261880645053,0.216555156932765,-0.235291692733249,0.673464002024782,0.0599774248459114,-0.377335824623789,-0.180603869439369,0.319126088274634,-0.105638803835342,0.147701793969534,-0.311472962317855,0.0133177191549002,-0.349730657865065
"LINC02073",-0.0715898700749589,0.277209217652784,-0.131622998657204,-0.141001950143903,-0.127751715704702,-0.12496517413665,-0.122255884499799,-0.141822191302171,-0.144989252064576,0.735423799667997,-0.0899678025856654,-0.13243385615266,0.292303462869198,-0.143722902934216,-0.0565329221177949,-0.147736291348171,-0.0775999605717066,-0.00311945062981795
"ITM2A",-0.100712626495074,0.315285251439477,-0.153693993858139,-0.0818368151114326,0.0357293287033329,-0.103966644512163,-0.0581366326132807,-0.15439714619528,-0.0910471739468175,0.0973433524337083,-0.128406428318497,-0.145994306624482,-0.106425583610496,-0.115187421126825,-0.0851737260555327,2.31497823881168,0.217179316627217,-0.0578476688715124
"SAMMSON",-0.0783498598496465,0.240404157044087,-0.100734232032221,-0.0926478234516801,-0.0316764939987289,-0.0950452549068516,-0.0778214182180774,-0.0958803358561561,-0.117007725971168,0.526230933862302,-0.0970708741012412,-0.0896728009703843,-0.00736020403872834,-0.0833374616560166,-0.0686533447236711,-0.0982024816150698,-0.0787752866225536,-0.0685996886003395
"COL12A1",-0.0741320619091595,-0.255485447239012,-0.240685186048929,-0.151773270627412,0.2462661590958,0.498662823704719,0.648281603479294,0.752489733442275,-0.193280921733254,-0.254254501434037,-0.245677855524147,-0.24032605831613,-0.170060124686044,-0.226639738049835,0.201220203992982,-0.0310116520853469,2.30699015891845,-0.159700000134576
"PHLDB2",-0.0454305145702273,-0.203774131356284,-0.203020575641724,-0.156665391758739,0.842948681475295,-0.188447286462942,0.60008083901453,0.245735529702167,-0.184613901067994,-0.209331754402471,-0.189374451109788,-0.168467520651369,-0.0456208230984895,-0.19307306087863,-0.0122401896680843,1.38950089462616,1.47693683234498,-0.215025258299242
"CLEC2L",0.167540373522675,-0.275086196136422,-0.265250676145723,-0.261321041217454,0.0230940311152601,0.0759265512048428,0.164300068496527,0.596330490372672,0.126211760678837,-0.271548312029593,-0.260120042500251,0.0901492838674621,0.337350059561387,0.0381029472513377,0.466307637983217,-0.244053703010909,0.621945689803306,-0.275829587952763
"ITGA8",-0.178443245424963,-0.22603546053208,-0.229815600078572,1.16907302640161,-0.186723062830406,0.463683907172079,-0.210603750919531,-0.0584854941718263,-0.218823146877754,-0.229462914123315,-0.225220177438264,0.00446932615676251,-0.20555481898723,0.404332939306199,0.709107694516839,0.0406862703402023,3.44191292047259,0.248454285654511
"LINC02712",-0.0905661190611765,-0.117040322210471,-0.114466265198247,-0.114495481115602,-0.101088534867871,-0.106916746127134,-0.0984304826960513,-0.111662486480938,-0.111816894948888,-0.1176182656429,2.66174346293338,-0.106461365923615,-0.0978027604538607,-0.112811412839484,-0.0993219020405804,-0.107874173996378,-0.102840204659503,1.43189616924354
"MIR646HG",0.108669114750178,-0.225519391950609,-0.142990703857286,-0.0640472948556108,-0.0806235423860489,0.0504596672401592,0.076875961447707,-0.00424307396168144,-0.278887895356324,-0.188771742910013,1.120427165463,0.0847023194568166,0.260005053391395,-0.132157846143971,0.354392224672526,-0.184383141113303,-0.271358604501174,0.169348406165048
"PPARG",0.186060574238278,-0.266907481781107,-0.253317504574992,-0.0852715291565169,-0.0696181336134537,0.00608738417892542,0.0127686546283138,0.718885801062757,-0.237251446965702,-0.269052844051552,0.163536858642707,0.322011798633513,0.0721455534621819,0.263465921428409,0.142422837115134,-0.149715161879136,0.133245004375252,0.0817055211815362
"LINC02398",0.216474320156115,-0.300382720136516,-0.295098799467305,-0.275721918624781,0.0343946764134164,0.461166486590582,0.254792644829356,0.49618435551721,-0.287978505810692,-0.299374840277726,-0.297489880647295,0.0864392246607706,0.207257261720165,0.28866647410019,0.3876266437741,-0.225548897771397,0.46066288227202,-0.292737778845561
"CDH6",0.0166701546069372,-0.248132010361487,-0.254607660245197,0.182013346491944,-0.186792638541898,-0.193136259084121,0.219383232917354,0.241175732009877,-0.121977005245947,-0.247184515153964,-0.249738903825872,-0.0855960978179746,0.89414941455464,-0.0774399514672668,0.841983456680172,1.16927358782028,2.79403707394122,0.072099339587739
"AC005906.2",0.274431359811982,-0.288698030489136,-0.286598815220946,0.430029338782139,0.234785515289427,-0.167553444365066,0.0863657248104017,0.0992537601265376,-0.258000956491599,-0.280882097270138,-0.282080364634711,-0.18083020782593,0.652922078243068,-0.267524289058968,0.534781748620126,-0.269104465170405,-0.211052964573661,0.0602950970935967
"ATP8B1",0.0544093875550958,-0.262289319975947,-0.142806314017716,-0.100215770918366,0.684601060941896,-0.145959952964802,0.551424678410138,-0.168424901507328,-0.286159697756453,-0.288756757356429,0.040693308316741,-0.255713850075793,0.749191437110541,-0.196304597295867,0.486170218183137,0.200063828756023,0.156997575246967,0.209687882401434
"PCSK1",0.104220347969121,-0.228737815554151,-0.232574277422536,-0.2316659145387,0.387847834856993,-0.224312236278557,0.542348995629149,-0.138825419389756,0.794977220688615,-0.244018283464703,-0.218869056697713,-0.210070308545448,0.292536196001882,-0.233169793466921,0.228603562814024,-0.201280246723694,0.428317757823246,-0.22774733586962
"CALM2",0.277331557004037,-0.193549805098741,-0.343373847261498,-0.57322636662433,0.245196324598791,-0.0857017332363621,0.383519330230206,-0.200014228150523,1.37144296107059,-0.554904329040102,-0.50576474787499,-0.119120237034485,0.253835594079873,-0.0460880556692838,0.321872171259653,-0.20581367608202,0.166697728872529,-0.381030380331676
"CRTAC1",-0.000622498671672059,-0.240187006095647,-0.264157318000324,0.221347691779739,-0.130159606544768,-0.0921322597046215,-0.123124222545186,0.876638990238293,-0.0204795812153079,-0.207344616257919,-0.257339772286074,0.293854761891514,0.318321928109459,0.833140514833905,0.229093524463588,-0.24655230680599,0.349260779975127,0.0894621626077513
"FOS",-0.0791686077041346,-0.15724614728029,0.322517198847112,0.158761105249387,-0.0207289313992712,-0.0183285455341093,-0.10864761894147,-0.00946502740441042,-0.0911403500127229,-0.197398126524365,0.266194669715507,0.119090551352584,-0.0991051198981523,0.0361036241480453,-0.101591588087926,0.739352106069827,-0.0658128293905895,0.391422436066689
"EEF1A2",0.19894785719793,-0.326929748403011,-0.338149370011384,-0.253487827654952,0.210198188774667,0.0561982332155776,0.419403956587844,0.143873100878583,0.648192617728347,-0.379310671984049,-0.324000670321434,-0.028880622244158,0.374221904627916,0.132771825101013,0.183697344856995,-0.292455573719676,0.147863339693081,-0.301626975142609
"ARHGAP6",-0.107385611340667,-0.202369258690994,-0.19712370711962,0.247140252131529,-0.19027057210157,-0.0013018490876946,-0.185146621414812,0.228593562463046,-0.201734659359606,-0.203461379200635,1.47779848861992,0.496157757165603,-0.164037173027286,-0.00625259321819557,0.445200322723621,0.936951622164121,-0.178602452213758,0.755243288153128
"AC093523.1",0.26220499940895,-0.306895409400956,-0.183225614728507,-0.0786993254441044,0.547712429524398,-0.268537628331749,0.549918980926466,-0.0881089516284566,-0.280859043426984,-0.304425831574887,-0.303385781206234,0.0986921114205878,0.408448444691579,-0.236968362973386,0.448745415219114,-0.30399153399469,0.18425958384076,-0.195458870548837
"CTXN1",0.260256654169531,-0.278287039092423,-0.258245440767519,-0.273301369932417,0.187871778195435,-0.230583759649442,0.309040259793944,-0.27108394173962,0.983678209648313,-0.300395607956218,-0.256803154472477,-0.202304003700205,0.607911430508589,-0.177680305193578,0.311764669738059,-0.199752378030437,-0.0756921975851345,-0.246510679550956
"SLC8A1-AS1",0.247007920866098,-0.298525990894405,-0.309129096626941,0.1745071355098,0.219716474975365,-0.111067483285142,0.318611435176061,-0.12963153824956,-0.286016327243068,-0.313437179093487,0.0683121105439078,0.214701199909161,0.0987648491876902,0.132077238314763,0.702661534332723,-0.272860471574604,0.361033798201787,0.341663913800659
"GOT1",0.0524521869391599,-0.240347472404056,-0.231383068328469,-0.294612572430146,0.125009814961645,0.0467861557587898,0.23548544679195,0.52357379571456,0.637186628110688,-0.17770059824835,-0.334181785604421,-0.016631334791753,0.139878306294621,0.227039946120581,0.112224442963593,-0.27117770887948,0.143898169781006,-0.17400801983806
"PDGFRB",-0.0800862828822283,-0.230994871406482,1.07251812933777,-0.0986898257601419,-0.0422780823788403,-0.192833926814171,-0.0278920830197741,-0.219670273540142,-0.215347033508006,-0.235016028991194,-0.172678574785132,-0.197503821951118,-0.14109354054313,-0.212062105654574,-0.149710005825076,1.91388299643329,-0.212764080445724,-0.113566687101425
"TUBB4B",0.139450278725712,-0.291554009967281,-0.191905641125363,-0.277178314801279,0.330565389019165,-0.0555803220868395,0.403813835922161,-0.0116909046361684,0.739257199077581,-0.360717300096328,-0.298865594590656,-0.0625519843727873,0.30473385374932,-0.0250445814272018,0.115239226954769,-0.031191183685633,0.148072342271717,-0.293259228715974
"ANOS1",-0.133424695154206,-0.221227012153269,0.599470883053672,0.0244724675020321,-0.198108941119433,-0.170501045056209,-0.157102833538625,0.238784537890579,-0.14351273872922,-0.216391659263741,0.676792269620324,0.114884877654089,-0.160331747706844,0.407616225068947,-0.0614967915997105,-0.204864528933055,-0.0573515805429068,0.295550539414401
"TGFB2",-0.146516357331202,-0.232616873111093,1.06488589413071,-0.183335789181297,-0.150603619694829,0.247923857187966,-0.189759646355024,0.0767869753199428,-0.221412922449409,-0.230482211134663,-0.185881096645889,-0.090827678726046,-0.13982838214393,0.143995566936603,-0.171018804244212,0.0529677419401948,0.166041904501067,-0.158743032387459
"SLC2A3",0.103846370877984,-0.257857065996438,-0.257571840721738,-0.180159772255175,0.188276763515832,0.00467390699280912,0.166439645380087,0.125022408866468,0.293417363794997,-0.254820105511181,0.0971311945148442,0.0131445636947371,0.213373214829173,0.00423958428107634,0.18072905829541,1.24120964850637,0.174371117374447,-0.0874433364276118
"SEMA3A",0.120079336504006,-0.285593738474031,0.149742430193055,-0.282952087517441,0.293541016883149,-0.235613580021035,0.178289552033274,-0.252993456250853,-0.164584434826233,-0.284355121310517,-0.267262044897073,-0.0997608942268691,1.01946309247899,-0.276252922908751,1.64223632882017,-0.264197564627059,0.271135656017824,-0.214386860297029
"MIR4435-2HG",0.245252040223499,-0.285210615096329,-0.284185214074783,-0.267786008067824,0.182067871491082,-0.194710672687926,0.394335804073624,0.479187169052913,-0.17644494041061,-0.283590193955192,-0.14140318048183,0.230608831533141,0.376155449243993,-0.228122709606069,0.39821828847406,0.389696665017133,-0.147170762819367,-0.0680903553383035
"AL109930.1",-0.133684143926434,-0.23121244260987,-0.221918270702819,-0.0707506470439398,1.71009361402917,0.260404852359159,0.235527830203029,-0.203445538856602,-0.227131085679161,-0.23670286276612,-0.225827110126132,-0.207226255649686,0.0172401408312755,-0.218443608738786,-0.145591560853968,-0.0767686052463467,2.49273799742471,0.0649859692251974
"LINC01202",0.218467331242137,-0.278831829269884,-0.278292818993177,-0.279915322744242,1.58641314676049,-0.261112774881747,0.573892306986882,-0.259004612526691,-0.154522503669758,-0.288362218067464,-0.261779145169005,-0.277321760406206,0.223567100557871,-0.261596675667869,-0.146542617239425,-0.267660918236252,-0.252665954672343,-0.268958834215425
"ST8SIA4",-0.0743768225424439,-0.237405891134616,-0.235960741175487,-0.225642912215267,0.368892933321003,-0.194136851407773,-0.176545384793375,0.99282274333453,-0.177641583612409,-0.230502596791252,1.32821665581693,0.189417244842047,-0.0241842793325568,0.274470641323093,-0.136750102461158,0.145073295587581,-0.222831320588277,0.144832355258187
